amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	cpf	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-replacement-order	original-order-id	is-buyer-requested-cancellation	buyer-requested-cancel-reason	signature-confirmation-recommended
113-6462312-3481839	113-6462312-3481839	2025-07-23T00:13:11+00:00	2025-07-24T08:03:40+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	1.29							SULLIVAN	MO	63080-2564	US			false				false		false		false
114-5837456-0301069	5440492	2025-07-23T00:13:00+00:00	2025-07-23T21:03:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol Hygienic Automatic Toilet Bowl Cleaner, Lemon Breeze, 2 ct (Pack of 5)	HYL-8531-5PK	B071ZMCQRT	5	Shipped	1	USD	29.5	2.43							COPPERAS COVE	TX	76522-4218	US			false				false		false		false
111-7007783-9329046	111-7007783-9329046	2025-07-23T00:12:35+00:00	2025-07-23T02:46:27+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6		2.99					2.99	WILMINGTON	DE	19805-2132	US			false				false		false		false
114-1092684-9685005		2025-07-23T00:12:22+00:00	2025-07-23T00:29:19+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Move Free Advanced Glucosamine Chondroitin MSM Joint Support Supplement, Supports Mobility Comfort Strength Flexibility & Bone - 120 Count (Pack of 3)	RBB-19633-3PK	B07Z98X1QZ	3		0										REDWOOD CITY	CA	94065-1748	US			false				false		false		false
112-7026677-1740231	112-7026677-1740231	2025-07-23T00:11:42+00:00	2025-07-25T04:20:51+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	1	USD	9.5	0.67							MIAMI	FL	33186-1440	US			false				false		false		false
111-7388658-3369865	5440485	2025-07-23T00:11:40+00:00	2025-07-25T08:15:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Ultragel Personal Lubricant - 1.5 oz, Pack of 3	IB-60008-3PK	B07GZ65T2G	3	Shipped	1	USD	24.0	1.68							WILMINGTON	NC	28403-0835	US			false				false		false		false
113-2239008-4041016	113-2239008-4041016	2025-07-23T00:11:28+00:00	2025-07-23T16:13:47+00:00	Shipped	Amazon	Amazon.com		Expedited	K-Y Liquid Classic Water-Based Body Friendly Formula 4.5 Fl Oz Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex C	IB-60007-3PK-FBA	B0108HF81K		Shipped	1	USD	32.99	2.72							HOUSTON	TX	77061-2726	US			false				false		false		false
111-0107904-1103416	111-0107904-1103416	2025-07-23T00:11:13+00:00	2025-07-23T15:12:02+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	2	USD	19.0	1.34							CEDAR RAPIDS	IA	52404-4856	US			false				false		false		false
111-3786124-7529037	111-3786124-7529037	2025-07-23T00:10:19+00:00	2025-07-27T01:32:08+00:00	Shipped	Amazon	Amazon.com		Standard	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	1	USD	9.5	0.64	3.95					3.95	FOUR OAKS	NC	27524-8604	US	US Core Free Shipping Promotion A3JU1FCINF5SD0		false				false		false		false
113-4168961-1888206	5440484	2025-07-23T00:09:51+00:00	2025-07-24T23:44:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol Bleach Free Hydrogen Peroxide Toilet Bowl Cleaner, Fresh, 24 Oz (Pack of 6) - With 1ct Auto In-The-Bowl Toilet Cleaner, Atlantic Fresh	HYL-8521-6PK-8532	B0CJZ4ZTKZ	1	Shipped	1	USD	37.5	2.48							CAPE MAY COURT HOUSE	NJ	08210-2118	US			true				false		false		false
111-3967307-3417845	111-3967307-3417845	2025-07-23T00:09:05+00:00	2025-07-23T00:09:12+00:00	Pending	Amazon	Amazon.com		Standard	Finish - All in 1 - Dishwasher Detergent - Powerball - Dishwashing Tablets - Dish Tabs - Fresh Scent, 94 Count (Pack of 1) - Packaging May Vary	HYF-8107-FBA-NEW	B06XX33G82		Unshipped	1	USD	24.0								CHESWICK	PA	15024-1154	US	FBA Subscribe & Save Discount		false				false		false		false
112-6781685-6497847	5440483	2025-07-23T00:08:48+00:00	2025-07-23T21:03:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Digestive Advantage 3-in-1 Natural Fruit Flavors Probiotic Gummies for Women & Men Occasional Bloating, Minor Abdominal Discomfort & Gut Health, 60 Count Gummies (3 Pack)	RB-19630-3PK	B0084WR75M	3	Shipped	1	USD	39.99	2.4							SIMPSONVILLE	SC	29680-7213	US			false				false		false		false
113-8243975-7053040	113-8243975-7053040	2025-07-23T00:08:47+00:00	2025-07-23T00:08:55+00:00	Pending	Amazon	Amazon.com		Standard	K-Y Jelly Classic Water-Based Personal Lubricant, Water Based Lube Helps Relieve Discomfort, 7 FL OZ (Pack 0f 2)	IB-60039-2PK-FBA	B0DDWHKTXR		Unshipped	1	USD	21.99								GASTON	SC	29053-8443	US	FBA Subscribe & Save Discount		false				false		false		false
111-2884622-8900220	111-2884622-8900220	2025-07-23T00:08:11+00:00	2025-07-25T05:43:26+00:00	Shipped	Amazon	Amazon.com		Standard	NEURIVA Original Brain Supplement for Memory, Focus & Concentration + Learning & Accuracy with Clinically Tested Nootropics Phosphatidylserine and Neu	RB-19635-3PK-FBA	B07QWBGDGF		Shipped	1	USD	81.25	3.41							STURGIS	SD	57785-6921	US			false				false		false		false
114-2887057-2583442	5440482	2025-07-23T00:08:09+00:00	2025-07-24T21:32:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Jelly Classic Water-Based Body Friendly Formula 4 Fl Oz. Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (6 Pack)	IB-60005-6PK	B00EG77N0I	6	Shipped	1	USD	34.99	3.59							CASTRO VALLEY	CA	94546-3648	US			false				false		false		false
114-0780784-6240226	5440481	2025-07-23T00:07:46+00:00	2025-07-23T21:03:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol Pet Odor Eliminator Spray, Sanitizing and Disinfecting Spray for Pet Odors, 15oz (Pack of 3)	HYL-8542-3PK	B09V5RZHWK	3	Shipped	1	USD	29.5	3.01							Puyallup	Wa	98372	US			false				false		false		false
113-0130607-6585063	113-0130607-6585063	2025-07-23T00:07:17+00:00	2025-07-28T03:03:23+00:00	Pending	Amazon	Amazon.com		Expedited	Neuriva Neuriva Original Brain Performance (90 Count), Brain Support Supplement, 90 Count	RB-19605-3PK-FBA	B07Q2W5HCY		Unshipped	1	USD	102.5								KEELING	VA	24566-4002	US			false				false		false		false
112-7486945-2740246	112-7486945-2740246	2025-07-23T00:07:06+00:00	2025-07-23T10:51:50+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	1	USD	9.5	0.57							ROSEDALE	MD	21237-4972	US			false				false		false		false
111-0898178-9813821	111-0898178-9813821	2025-07-23T00:05:42+00:00	2025-07-23T06:29:59+00:00	Shipped	Amazon	Amazon.com		Expedited	K-Y Liquibeads Silicone-Based Formula 6 Bead Inserts and 6 Applicators Vaginal Moisturizer & Lube for More Comfortable Sex For Men, Women and Couples	IB-60001-3PK-FBA	B010MJNMK8		Shipped	1	USD	37.99		1.0					1.0	BEAVERTON	OR	97008-6724	US			false				false		false		false
111-4441610-2082617	111-4441610-2082617	2025-07-23T00:04:42+00:00	2025-07-23T00:04:49+00:00	Pending	Amazon	Amazon.com		Expedited	Biofreeze Pain Relief Patches, Arthritis Pain Reliver, Knee & Lower Back Pain Relief Patch, Sore Muscle Relief, Neck Pain Relief, FSA Eligible, 3 Pack	TB-30004-3PK-FBA	B07Q39FSMR		Unshipped	2	USD	51.1								Mineral Wells	WV	26150	US			false				false		false		false
111-4765345-5127440	111-4765345-5127440	2025-07-23T00:04:37+00:00	2025-07-26T06:47:15+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	3	USD	28.5	1.71							SIMPSONVILLE	SC	29681-6544	US			false				false		false		false
113-4712427-8897866	5440480	2025-07-23T00:04:16+00:00	2025-07-23T21:03:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol Toilet Bowl Cleaner, 24 Ounces (Lemon)	HYL-8509-4PK-8532	B0CJZ9XPG5	4	Shipped	1	USD	29.0	1.6							GREENLEAF	WI	54126-9209	US			false				false		false		false
114-1042910-1468213	5440479	2025-07-23T00:04:15+00:00	2025-07-23T21:03:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	MegaRed 350mg Omega 3 Supplement with EPA/DHA, Astaxanthin & Phospholipids, No Fish Oil Aftertaste Supports Heart, Brain, Joint and Eye Health, 120 Count Softgels (2 Pack)	RB-19650-2PK	B0BX1GWXBB	2	Shipped	1	USD	59.99	6.3							ALHAMBRA	CA	91803-3441	US			false				false		false		false
112-5796573-1954630	112-5796573-1954630	2025-07-23T00:03:33+00:00	2025-07-23T10:51:40+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	1	USD	9.5	0.57							NEWPORT NEWS	VA	23601-1274	US			false				false		false		false
112-0647274-6920254	5440478	2025-07-23T00:03:19+00:00	2025-07-24T03:42:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Clearasil Stubborn Acne Control 5in1 Pimple Patch, 18 Count (Pack of 3)	PB-50001-3PK	B07YMXDNMM	3	Shipped	1	USD	27.09	1.83							BARBERTON	OH	44203-2728	US			false				false		false		false
112-4738700-9724243	5440477	2025-07-23T00:02:54+00:00	2025-07-23T21:03:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Veet Sensitive Formula with Aloe Vera In Shower 13.5 Fl Oz. Hair Removal Cream for Legs & Body (2 Pack)	PB-50017-2PK	B01LXYDELP	2	Shipped	1	USD	24.99	1.81							MARION	OH	43302-6312	US			false				false		false		false
114-6974961-7541029	114-6974961-7541029	2025-07-23T00:02:51+00:00	2025-07-23T16:24:11+00:00	Pending	Amazon	Amazon.com		Expedited	Glass Plus Glass Cleaner, 32 fl oz Bottle, Multi-Surface Glass Cleaner (Pack of 3)	HYG-8601-3PK-FBA	B00QVPFOXQ		Unshipped	1	USD	17.25								HODGEN	OK	74939-3127	US			false				false		false		false
111-6002142-4273814	111-6002142-4273814	2025-07-23T00:01:14+00:00	2025-07-23T03:09:25+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	1.84	2.99					2.99	CHESAPEAKE	VA	23324-1702	US			false				false		false		false
113-4442148-4693004	5440476	2025-07-23T00:00:33+00:00	2025-07-23T21:03:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Airborne 750mg Vitamin C Gummies for Adults, Immune Support Gummies with Powerful Antioxidants VIT C & E, Caffeine Free - 2x63ct Bottle (42 Servings), Assorted Fruit Flavor	RB-19623-2PK	B08G9JLJ1Y	1	Shipped	1	USD	37.98	2.66							LEWISVILLE	NC	27023-9621	US			false				false		false		false
113-7882108-0318647	5440475	2025-07-23T00:00:26+00:00	2025-07-23T21:03:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Schiff Glucosamine with Vitamin D3 & Hyaluronic Acid, 2000mg of Glucosamine, Joint Care Supplement Helps Lubricate & Protect Joints*, 150 Count (Pack of 2)	RB-19618-2PK	B00GKQOW70	2	Shipped	1	USD	26.5								SAN ANTONIO	TX	78232-2793	US			false				false		false		false
112-1803134-5837867	5440474	2025-07-22T23:59:59+00:00	2025-07-23T21:03:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Warming Jelly Glycerin Based Formula 2.5 Fl Oz. Sensorial Personal Lubricant for Men, Women and Couples & Safe to Use with Latex Condoms	IBH-60011	B002JLGL9C	1	Shipped	1	USD	11.79								OREGON CITY	OR	97045-7065	US			false				false		false		false
114-8709877-5697803	5440473	2025-07-22T23:59:49+00:00	2025-07-23T21:03:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Warming Jelly Glycerin Based Formula 5 Fl Oz. Sensorial Personal Lubricant for Men, Women and Couples & Safe to Use with Latex Condoms (3-Pack)	IB-60012-3PK	B00X8KHVMO	3	Shipped	1	USD	37.69	2.26							ESSEX	MD	21221-5806	US			false				false		false		false
113-2339290-5881063	5440472	2025-07-22T23:58:37+00:00	2025-07-23T21:03:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Schiff Glucosamine 2000mg with Vitamin D3 and Hyaluronic Acid, 150 Tablets - Joint Supplement	REB-19618	B01BHFD9UE	1	Shipped	1	USD	16.99								ANN ARBOR	MI	48104-6959	US			false				false		false		false
113-6858418-5999411	113-6858418-5999411	2025-07-22T23:58:33+00:00	2025-07-27T11:25:23+00:00	Pending	Amazon	Amazon.com		Expedited	Neuriva Neuriva Original Brain Performance (90 Count), Brain Support Supplement, 90 Count	RB-19605-3PK-FBA	B07Q2W5HCY		Unshipped	1	USD	102.5								Lincoln	NE	68528	US			false				false		false		false
114-1506481-7681049	5440471	2025-07-22T23:58:29+00:00	2025-07-23T21:03:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Jarrow Formulas MK-7 90 mcg - Bioactive Form of Vitamin K2 - 120 Servings (Softgels) - For Bone & Cardiovascular Health - Vitamin K2 MK-7 Dietary Supplement - K2 Vitamin Supplement MK-7 - Gluten Free	JF-10002	B00TOASYM8	1	Shipped	1	USD	30.5	2.75							BELLINGHAM	WA	98229-2449	US			false				false		false		false
113-4401362-7331460	113-4401362-7331460	2025-07-22T23:55:57+00:00	2025-07-23T19:54:12+00:00	Shipped	Amazon	Amazon.com		Expedited	K-Y Liquibeads Silicone-Based Formula 6 Bead Inserts and 6 Applicators Vaginal Moisturizer & Lube for More Comfortable Sex For Men, Women and Couples	IB-60001-3PK-FBA	B010MJNMK8		Shipped	1	USD	37.99	2.28							SNELLVILLE	GA	30078-3041	US			false				false		false		false
111-9342940-5156254	5440490	2025-07-22T23:55:55+00:00	2025-07-23T21:03:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	SecondDay	Schiff Glucosamine with Hyaluronic Acid, 2000mg Glucosamine, Joint Care Supplement Helps Lubricate & Protect Joints*, 150 Count (Pack of 2)	RB-19619-2PK	B001G7QXP2	2	Shipped	1	USD	26.0		12.02						PALM BEACH GARDENS	FL	33418-8979	US			false				false		false		false
113-0508375-7093022	113-0508375-7093022	2025-07-22T23:55:17+00:00	2025-07-23T09:44:31+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	1	USD	9.5	0.84							LONG ISLAND CITY	NY	11101-2925	US			false				false		false		false
112-2976722-3067439	5440470	2025-07-22T23:54:19+00:00	2025-07-23T21:03:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Schiff Glucosamine 1500mg Plus MSM and Hyaluronic Acid, 150 Tablets - Joint Supplement (Pack of 2)	RB-19565-2PK	B014GFS6W8	2	Shipped	1	USD	28.99								SUTTONS BAY	MI	49682-9163	US			false				false		false		false
111-7281706-6725012	5440469	2025-07-22T23:53:55+00:00	2025-07-24T07:48:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Schiff Glucosamine 2000mg with Vitamin D3 and Hyaluronic Acid, 150 Tablets - Joint Supplement (Pack of 3)	RB-19618-3PK	B00HA89W8G	3	Shipped	1	USD	37.49	0.66							AURORA	IL	60506-3451	US			false				false		false		false
113-0158208-9585852	5440468	2025-07-22T23:52:38+00:00	2025-07-23T21:03:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Mucinex InstaSoothe Sore Throat + Cough Relief Alpine Herbs & Mint Flavor, Fast Acting, Cooling Comfort, Powerful Sore Throat Oral Pain Reliever, 40 Medicated Drops (40 Count (Pack of 3))	UB-40020-3PK	B0CQDDYVM7	1	Shipped	1	USD	14.99								KISSIMMEE	FL	34746-3716	US			false				false		false		false
113-8341890-4260239	113-8341890-4260239	2025-07-22T23:50:37+00:00	2025-07-22T23:50:48+00:00	Pending	Amazon	Amazon.com		Standard	Finish - All in 1 - Dishwasher Detergent - Powerball - Dishwashing Tablets - Dish Tabs - Fresh Scent, 94 Count (Pack of 1) - Packaging May Vary	HYF-8107-FBA-NEW	B06XX33G82		Unshipped	1	USD	24.0								NUTLEY	NJ	07110-2419	US	FBA Subscribe & Save Discount		false				false		false		false
112-6091068-9804209	5440467	2025-07-22T23:49:12+00:00	2025-07-23T21:03:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol To Go Disinfectant Spray, Crisp Linen, Travel Size - 1.5 oz (Pack of 4)	HYL-8518-4PK	B00129JTXM	4	Shipped	1	USD	14.9	0.93							HOLLAND	MA	01521-3125	US			false				false		false		false
112-9507876-9235433	112-9507876-9235433	2025-07-22T23:48:36+00:00	2025-07-23T09:08:22+00:00	Shipped	Amazon	Amazon.com		Expedited	NEURIVA Original Brain Supplement for Memory, Focus & Concentration + Learning & Accuracy with Clinically Tested Nootropics Phosphatidylserine and Neu	RB-19635-3PK-FBA	B07QWBGDGF		Shipped	1	USD	81.25	5.69							MAGGIE VALLEY	NC	28751-9645	US			false				false		false		false
112-6133436-8817827	112-6133436-8817827	2025-07-22T23:45:28+00:00	2025-07-23T05:16:28+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	1.84	1.5					1.5	MALVERN	PA	19355-2018	US			false				false		false		false
113-9071120-0740217	113-9071120-0740217	2025-07-22T23:44:05+00:00	2025-07-23T11:05:11+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	2	USD	19.0	1.26							TEANECK	NJ	07666-5124	US			false				false		false		false
112-1299901-8521863	112-1299901-8521863	2025-07-22T23:43:49+00:00	2025-07-24T01:18:31+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	1	USD	9.5	0.64							CLEVELAND	TX	77327-1014	US			false				false		false		false
111-4919076-4344260	5440466	2025-07-22T23:43:41+00:00	2025-07-23T21:03:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Airborne 750mg Vitamin C Immune Support Supplement Gummies for Adults, Zesty Orange Flavor, Gluten Free Crafted Blend with Powerful Antioxidants Vitamins A C & E, 63 Gummies (3 Pack)	RB-19624-3PK	B071ZJCP9K	3	Shipped	1	USD	49.75	4.03							SPOKANE VALLEY	WA	99206-8435	US			false				false		false		false
113-6725462-6725847	5440465	2025-07-22T23:43:31+00:00	2025-07-23T21:03:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	SecondDay	Jarrow Formulas MK-7 90 mcg - Bioactive Form of Vitamin K2 - 120 Servings (Softgels) - For Bone & Cardiovascular Health - Vitamin K2 MK-7 Dietary Supplement - K2 Vitamin Supplement MK-7 - Gluten Free	JF-10002	B00TOASYM8	1	Shipped	1	USD	30.5		2.0						NEW YORK	NY	10016-9142	US			false				false		false		false
114-6014905-3573060	114-6014905-3573060	2025-07-22T23:42:50+00:00	2025-07-23T02:40:10+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	1.84	1.0					1.0	INDEPENDENCE	KY	41051-8670	US			false				false		false		false
112-3058616-4645049	5440464	2025-07-22T23:42:07+00:00	2025-07-23T21:03:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Scalpicin Max Strength Scalp Itch Treatment, 1.5 oz(Pack of 3)	PB-50011-3PK	B00X8KNL4G	3	Shipped	1	USD	26.49	2.58							NORTHRIDGE	CA	91324-3203	US			false				false		false		false
114-5103863-0802611	5440463	2025-07-22T23:41:56+00:00	2025-07-23T21:03:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Jelly Classic Water-Based Body Friendly Formula 4 Fl Oz. Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (6 Pack)	IB-60005-6PK	B00EG77N0I	6	Shipped	1	USD	34.99	2.45							NEWNAN	GA	30265-1352	US			false				false		false		false
114-9240827-9651465	114-9240827-9651465	2025-07-22T23:41:02+00:00	2025-07-22T23:41:10+00:00	Pending	Amazon	Amazon.com		Expedited	Finish - All in 1 - Dishwasher Detergent - Powerball - Dishwashing Tablets - Dish Tabs - Fresh Scent, 94 Count (Pack of 1) - Packaging May Vary	HYF-8107-FBA-NEW	B06XX33G82		Unshipped	1	USD	24.0								FAIRFAX	VA	22031-1051	US	Subscribe and Save Promotion V2		false				false		false		false
113-5235480-8480247	5440462	2025-07-22T23:40:13+00:00	2025-07-23T21:03:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Durex Tropical Condoms, Natural Rubber Latex Condoms for Men, FSA & HSA Eligible, Exciting Flavors, 12 Count (Pack of 3)	IB-60015-3PK	B07NF4KDQD	3	Shipped	1	USD	23.99	2.58							HAYWARD	CA	94544-4527	US			false				false		false		false
114-8913722-5498653	5440461	2025-07-22T23:40:02+00:00	2025-07-24T11:53:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Durex Tropical Flavored Latex Condoms-12 Count	IBH-60015	B0745YLRPG	1	Shipped	2	USD	23.98	1.64							LA CRESCENT	MN	55947-9713	US			false				false		false		false
114-0309704-4409839	5440460	2025-07-22T23:39:50+00:00	2025-07-23T21:03:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Clearasil Acne Treatment Facial Cleansing Pads, Stubborn Acne Control 5-in-1 Daily Pads, 90 Pads (Pack of 3)	PB-50005-3PK	B08G6HQDXH	1	Shipped	1	USD	27.99								BROOKLYN	NY	11238-3975	US			false				false		false		false
114-2285916-9766613	5440459	2025-07-22T23:39:46+00:00	2025-07-25T01:29:02+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Cepacol Maximum Strength Throat Drop Lozenges, Cherry, 16 Count	UBP-40026	B01IEGX1VG	1	Shipped	1	USD	7.8	0.62							RAINBOW CITY	AL	35906-6731	US			false				false		false		false
112-4682558-2809064	112-4682558-2809064	2025-07-22T23:39:20+00:00	2025-07-25T16:56:09+00:00	Pending	Amazon	Amazon.com		Expedited	NEURIVA Plus Brain Supplement for Memory, Focus & Concentration + Cognitive Function with Clinically Tested Nootropics Phosphatidylserine and Neurofac	RBB-19605-2PK-FBA	B09SM67XTG		Unshipped	1	USD	69.2								POCATELLO	ID	83201-2866	US			false				false		false		false
112-5426695-4291418	5440458	2025-07-22T23:38:36+00:00	2025-07-23T21:03:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Airborne 750mg Vitamin C Immune Support Supplement Gummies for Adults, Zesty Orange Flavor, Gluten Free Crafted Blend with Powerful Antioxidants Vitamins C & E, 42 Gummies (2 Pack)	RB-19579-2PK	B01LYXHMSW	2	Shipped	1	USD	27.98	2.39							Montrose	CO	81401	US			false				false		false		false
114-5224880-6445827	5440457	2025-07-22T23:37:44+00:00	2025-07-24T10:30:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Mucinex Nasal Decongestant Spray, Sinus-Max Severe Nasal Congestion Relief Clear & Cool Nasal Spray, Lasts 12 Hours, Fast Acting, Cooling Menthol Flavor, Packaging May Vary, 0.75 Fl Oz (Pack of 6)	UBP-40010-6PK	B00G4EIMN8	6	Shipped	1	USD	55.0	0.96							GRAYSLAKE	IL	60030-1573	US			false				false		false		false
111-4305076-4430605	111-4305076-4430605	2025-07-22T23:37:41+00:00	2025-07-23T18:46:17+00:00	Shipped	Amazon	Amazon.com		Expedited	Biofreeze Pain Relief Patches, Arthritis Pain Reliver, Knee & Lower Back Pain Relief Patch, Sore Muscle Relief, Neck Pain Relief, FSA Eligible, 3 Pack	TB-30004-3PK-FBA	B07Q39FSMR		Shipped	1	USD	25.55	0.45							FRANKFORT	IL	60423-6814	US			false				false		false		false
111-9809745-0713851	5440456	2025-07-22T23:36:40+00:00	2025-07-23T21:03:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Jelly Classic Water-Based Personal Lubricant, Water Based Lube Helps Relieve Discomfort, 7 FL OZ (Pack 0f 2)	IB-60039-2PK	B0DDWHKTXR	2	Shipped	1	USD	21.99	1.76							AURORA	CO	80013-2766	US			false				false		false		false
113-1477786-7490667	5440455	2025-07-22T23:36:39+00:00	2025-07-25T10:37:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	SecondDay	Jarrow Formulas MK-7 90 mcg - Bioactive Form of Vitamin K2 - 120 Servings (Softgels) - For Bone & Cardiovascular Health - Vitamin K2 MK-7 Dietary Supplement - K2 Vitamin Supplement MK-7 - Gluten Free	JF-10002	B00TOASYM8	1	Shipped	1	USD	30.5	2.97	2.0	0.2					ANTIOCH	CA	94509-5019	US			false				false		false		false
